,no,latitude,longitude,sub_area
26884,26274,55.6315996127,37.3219861322,Poselenie Shherbinka
26885,28581,55.6315996127,37.3219861322,Chertanovo Severnoe
26886,28624,55.6315996127,37.3219861322,Izmajlovo
26887,28668,55.6315996127,37.3219861322,Poselenie Moskovskij
26888,28719,55.6315996127,37.3219861322,Bogorodskoe
26889,28922,55.6315996127,37.3219861322,Prospekt Vernadskogo
26890,29060,55.6315996127,37.3219861322,Pokrovskoe Streshnevo
26891,29106,55.6315996127,37.3219861322,Novogireevo
26892,29117,55.6315996127,37.3219861322,Bogorodskoe
26893,29184,55.6315996127,37.3219861322,Levoberezhnoe
26894,29413,55.6315996127,37.3219861322,Poselenie Shherbinka
26895,29969,55.6315996127,37.3219861322,Otradnoe
26896,28276,55.5072521779,37.5807133559,Ljublino
26897,520,55.7328066092,37.7167951337,Poselenie Vnukovskoe
26898,1088,55.7328066092,37.7167951337,Golovinskoe
26899,5119,55.6866890842,37.7063209548,Mar'ino
26900,7770,55.6866890842,37.7063209548,Tverskoe
26901,11775,55.6866890842,37.7063209548,Golovinskoe
26902,19125,55.6866890842,37.7063209548,Zjablikovo
26903,28349,55.6866890842,37.7063209548,Poselenie Moskovskij
26904,29854,55.6866890842,37.7063209548,Meshhanskoe
26905,9556,55.8232584138,37.5319628557,Akademicheskoe
26906,23032,55.8232584138,37.5319628557,Savelki
26907,2629,55.6487605325,37.6055709283,Chertanovo Central'noe
26908,21066,55.6487605325,37.6055709283,Ochakovo-Matveevskoe
26909,18612,55.6835857608,37.5548868151,Bogorodskoe
26910,25907,55.6835857608,37.5548868151,Poselenie Filimonkovskoe
26911,28656,55.6835857608,37.5548868151,Lefortovo
26912,12461,55.6549351355,37.5883424751,Bibirevo
26913,13271,55.508413574,37.5663932883,Strogino
26914,4529,55.6704142639,37.5702108223,Poselenie Moskovskij
26915,3821,55.5935461561,37.3648067453,Silino
26916,13836,55.5935461561,37.3648067453,Izmajlovo
26917,13945,55.5935461561,37.3648067453,Presnenskoe
26918,3143,55.5095407605,37.5582829357,Silino
26919,3947,55.5095407605,37.5582829357,Poselenie Desjonovskoe
26920,4165,55.5095407605,37.5582829357,Poselenie Voskresenskoe
26921,4469,55.5095407605,37.5582829357,Poselenie Vnukovskoe
26922,4592,55.5095407605,37.5582829357,Poselenie Moskovskij
26923,4783,55.5095407605,37.5582829357,Poselenie Rogovskoe
26924,4809,55.5095407605,37.5582829357,Poselenie Desjonovskoe
26925,4849,55.5095407605,37.5582829357,Poselenie Desjonovskoe
26926,4852,55.5095407605,37.5582829357,Horoshevo-Mnevniki
26927,4872,55.5095407605,37.5582829357,Chertanovo Severnoe
26928,5003,55.5095407605,37.5582829357,Ljublino
26929,5101,55.5095407605,37.5582829357,Poselenie Desjonovskoe
26930,5112,55.5095407605,37.5582829357,Novokosino
26931,5114,55.5095407605,37.5582829357,Vyhino-Zhulebino
26932,5117,55.5095407605,37.5582829357,Bibirevo
26933,5192,55.5095407605,37.5582829357,Mar'ino
26934,5241,55.5095407605,37.5582829357,Nagornoe
26935,5293,55.5095407605,37.5582829357,Lomonosovskoe
26936,5409,55.5095407605,37.5582829357,Nagatino-Sadovniki
26937,5670,55.5095407605,37.5582829357,Tverskoe
26938,5760,55.5095407605,37.5582829357,Nekrasovka
26939,6068,55.5095407605,37.5582829357,Tekstil'shhiki
26940,6191,55.5095407605,37.5582829357,Kosino-Uhtomskoe
26941,6342,55.5095407605,37.5582829357,Mitino
26942,6542,55.5095407605,37.5582829357,Poselenie Desjonovskoe
26943,6603,55.5095407605,37.5582829357,Beskudnikovskoe
26944,6628,55.5095407605,37.5582829357,Poselenie Vnukovskoe
26945,6700,55.5095407605,37.5582829357,Kotlovka
26946,6707,55.5095407605,37.5582829357,Bibirevo
26947,7124,55.5095407605,37.5582829357,Teplyj Stan
26948,7154,55.5095407605,37.5582829357,Poselenie Vnukovskoe
26949,7471,55.5095407605,37.5582829357,Dmitrovskoe
26950,7547,55.5095407605,37.5582829357,Kuz'minki
26951,7713,55.5095407605,37.5582829357,Kon'kovo
26952,7773,55.5095407605,37.5582829357,Birjulevo Zapadnoe
26953,7826,55.5095407605,37.5582829357,Krjukovo
26954,7869,55.5095407605,37.5582829357,Caricyno
26955,7922,55.5095407605,37.5582829357,Poselenie Sosenskoe
26956,7964,55.5095407605,37.5582829357,Levoberezhnoe
26957,8041,55.5095407605,37.5582829357,Poselenie Vnukovskoe
26958,8058,55.5095407605,37.5582829357,Strogino
26959,8418,55.5095407605,37.5582829357,Teplyj Stan
26960,8600,55.5095407605,37.5582829357,Poselenie Vnukovskoe
26961,8609,55.5095407605,37.5582829357,Basmannoe
26962,8653,55.5095407605,37.5582829357,Ramenki
26963,8794,55.5095407605,37.5582829357,Nagatinskij Zaton
26964,8935,55.5095407605,37.5582829357,Brateevo
26965,8945,55.5095407605,37.5582829357,Nagatino-Sadovniki
26966,9026,55.5095407605,37.5582829357,Ostankinskoe
26967,9081,55.5095407605,37.5582829357,Vyhino-Zhulebino
26968,9347,55.5095407605,37.5582829357,Mar'ino
26969,9473,55.5095407605,37.5582829357,Poselenie Vnukovskoe
26970,9527,55.5095407605,37.5582829357,Severnoe Medvedkovo
26971,9843,55.5095407605,37.5582829357,Butyrskoe
26972,9992,55.5095407605,37.5582829357,Taganskoe
26973,9994,55.5095407605,37.5582829357,Gol'janovo
26974,10935,55.5095407605,37.5582829357,Juzhnoe Tushino
26975,11241,55.5095407605,37.5582829357,Caricyno
26976,11296,55.5095407605,37.5582829357,Poselenie Vnukovskoe
26977,11335,55.5095407605,37.5582829357,Poselenie Vnukovskoe
26978,11398,55.5095407605,37.5582829357,Mar'ino
26979,20755,55.5095407605,37.5582829357,Donskoe
26980,29895,55.5095407605,37.5582829357,Zjablikovo
26981,28619,55.5277734596,37.4802192245,Nekrasovka
26982,29073,55.5277734596,37.4802192245,Poselenie Pervomajskoe
26983,25456,55.6505293659,37.598495429,Bogorodskoe
26984,15512,55.7996558039,37.7028744945,Chertanovo Central'noe
26985,22237,55.7996558039,37.7028744945,Nagatino-Sadovniki
26986,5488,55.6313297044,37.3218168501,Hovrino
26987,19212,55.6313297044,37.3218168501,Veshnjaki
26988,19245,55.6313297044,37.3218168501,Tverskoe
26989,5861,55.6665611411,37.5749388861,Kuz'minki
26990,2361,55.8225863308,37.6583186508,Bogorodskoe
26991,19121,55.6072340301,37.3484400941,Tekstil'shhiki
26992,20195,55.6072340301,37.3484400941,Poselenie Vnukovskoe
26993,27144,55.6072340301,37.3484400941,Kosino-Uhtomskoe
26994,19456,55.6478079648,37.65566696,Tverskoe
26995,2653,55.7644446559,37.4931081286,Rjazanskij
26996,3274,55.7644446559,37.4931081286,Veshnjaki
26997,12437,55.7644446559,37.4931081286,Kosino-Uhtomskoe
26998,19629,55.7644446559,37.4931081286,Novogireevo
26999,9759,55.6943008958,37.5426427904,Tverskoe
27000,229,55.5070325594,37.5795502615,Perovo
27001,1073,55.5070325594,37.5795502615,Gol'janovo
27002,10212,55.5070325594,37.5795502615,Jaroslavskoe
27003,10241,55.5070325594,37.5795502615,Timirjazevskoe
27004,11154,55.5070325594,37.5795502615,Timirjazevskoe
27005,14533,55.5070325594,37.5795502615,Jaroslavskoe
27006,23798,55.5070325594,37.5795502615,Nekrasovka
27007,24371,55.5070325594,37.5795502615,Vyhino-Zhulebino
27008,29361,55.5070325594,37.5795502615,Veshnjaki
27009,300,55.6584544787,37.5846225811,Ljublino
27010,3338,55.6584544787,37.5846225811,Rjazanskij
27011,18348,55.6584544787,37.5846225811,Severnoe Butovo
27012,19865,55.6584544787,37.5846225811,Juzhnoe Butovo
27013,8454,55.5945917611,37.3632633276,Butyrskoe
27014,19289,55.5945917611,37.3632633276,Rjazanskij
27015,26744,55.5945917611,37.3632633276,Veshnjaki
27016,27951,55.5945917611,37.3632633276,Severnoe Medvedkovo
27017,3067,55.6830071384,37.5560759696,Poselenie Vnukovskoe
27018,23318,55.6830071384,37.5560759696,Teplyj Stan
27019,19035,55.6655205769,37.576486133,Poselenie Vnukovskoe
27020,5062,55.8328532679,37.5917754086,Poselenie Vnukovskoe
27021,7760,55.6480555934,37.6098077386,Losinoostrovskoe
27022,8521,55.6480555934,37.6098077386,Poselenie Shherbinka
27023,13463,55.8321935482,37.5946869487,Juzhnoe Butovo
27024,19198,55.6060682469,37.3493317993,Kon'kovo
27025,30355,55.6060682469,37.3493317993,Troparevo-Nikulino
27026,21162,55.792987516,37.7146884596,Mozhajskoe
27027,15284,55.5089208922,37.5600685411,Poselenie Desjonovskoe
27028,23089,55.6690247527,37.5726420255,Bibirevo
27029,22633,55.6963554335,37.5410808435,Lomonosovskoe
27030,16728,55.7711939046,37.4956133422,Krjukovo
27031,19032,55.7711939046,37.4956133422,Golovinskoe
27032,27139,55.7229202143,37.5231876733,Poselenie Filimonkovskoe
27033,2191,55.6893699482,37.5489955185,Vyhino-Zhulebino
27034,19528,55.7795114901,37.7177205175,Chertanovo Juzhnoe
27035,20350,55.6710237186,37.5703454672,Otradnoe
27036,20799,55.7764494511,37.5003847757,Nagatinskij Zaton
27037,22888,55.7764494511,37.5003847757,Severnoe Butovo
27038,30224,55.7701633301,37.4949238817,Danilovskoe
27039,1289,55.7316213644,37.7157570912,Poselenie Novofedorovskoe
27040,21691,55.7693824627,37.4944678441,Rjazanskij
27041,4212,55.7965830977,37.7076303978,Rjazanskij
27042,1373,55.6911119994,37.5473142154,Poselenie Filimonkovskoe
27043,17969,55.8224453278,37.5313863631,Krjukovo
27044,23277,55.8224453278,37.5313863631,Juzhnoe Butovo
27045,19920,55.7983333665,37.7040428347,Caricyno
27046,16100,55.6065896279,37.3481689236,Mar'ino
27047,20897,55.6713837122,37.5704184559,Levoberezhnoe
27048,25411,55.6713837122,37.5704184559,Tekstil'shhiki
27049,11807,55.5077353112,37.5668738255,Nagornoe
27050,19124,55.6468934437,37.6167459039,Kuz'minki
27051,19857,55.6532502743,37.59168514,Poselenie Vnukovskoe
27052,28301,55.6532502743,37.59168514,Nekrasovka
27053,21866,55.8107237741,37.5157518583,Poselenie Moskovskij
27054,22028,55.8107237741,37.5157518583,Krjukovo
27055,9229,55.6477827828,37.6540257627,Mozhajskoe
27056,22014,55.8325062087,37.5910469297,Kurkino
27057,23240,55.6485467748,37.6097537514,Nagornoe
27058,26338,55.8194229823,37.6627817406,Bibirevo
27059,9036,55.667234593,37.5755143543,Poselenie Vnukovskoe
27060,26173,55.667234593,37.5755143543,Poselenie Vnukovskoe
27061,11375,55.6595479461,37.584472272,Chertanovo Severnoe
27062,19475,55.6480312312,37.6121502305,Perovo
27063,8248,55.8166127264,37.5175729763,Levoberezhnoe
27064,1805,55.8320042413,37.5930679143,Poselenie Novofedorovskoe
27065,6598,55.8320042413,37.5930679143,Kon'kovo
27066,7976,55.8320042413,37.5930679143,Poselenie Vnukovskoe
27067,16490,55.8320042413,37.5930679143,Gol'janovo
27068,20932,55.8320042413,37.5930679143,Poselenie Vnukovskoe
27069,5892,55.7516288293,37.7169539471,Juzhnoe Butovo
27070,10469,55.6717311515,37.5704794799,Golovinskoe
27071,26131,55.7954330188,37.7089195621,Lomonosovskoe
27072,16059,55.7914243504,37.7155386699,Mitino
27073,15787,55.6593802189,37.5850124796,Nekrasovka
27074,25248,55.6593802189,37.5850124796,Dorogomilovo
27075,21790,55.6561839923,37.5888265272,Danilovskoe
27076,19833,55.7618610427,37.7173597133,Tverskoe
27077,15792,55.832523519,37.5895087686,Novo-Peredelkino
27078,27318,55.6485466009,37.6109210781,Perovo
27079,15040,55.8197607681,37.6614620274,Danilovskoe
27080,2930,55.6591601465,37.5855207768,Birjulevo Zapadnoe
27081,7127,55.6591601465,37.5855207768,Tverskoe
27082,10301,55.6591601465,37.5855207768,Krjukovo
27083,14454,55.6591601465,37.5855207768,Ajeroport
27084,22674,55.6591601465,37.5855207768,Ramenki
27085,685,55.6475519703,37.6152917123,Poselenie Vnukovskoe
27086,8412,55.6475519703,37.6152917123,Poselenie Vnukovskoe
27087,8461,55.6475519703,37.6152917123,Vostochnoe Izmajlovo
27088,22453,55.8321317818,37.5911857146,Poselenie Shherbinka
27089,6181,55.6539998218,37.5916198791,Severnoe Butovo
27090,6379,55.6539998218,37.5916198791,Poselenie Moskovskij
27091,6721,55.6539998218,37.5916198791,Veshnjaki
27092,6729,55.6539998218,37.5916198791,Koptevo
27093,6942,55.6539998218,37.5916198791,Nagatinskij Zaton
27094,7022,55.6539998218,37.5916198791,Poselenie Moskovskij
27095,7137,55.6539998218,37.5916198791,Chertanovo Severnoe
27096,7162,55.6539998218,37.5916198791,Severnoe Tushino
27097,7220,55.6539998218,37.5916198791,Zapadnoe Degunino
27098,8033,55.6539998218,37.5916198791,Kon'kovo
27099,8179,55.6539998218,37.5916198791,Perovo
27100,8259,55.6539998218,37.5916198791,Pechatniki
27101,8957,55.6539998218,37.5916198791,Savelki
27102,9308,55.6539998218,37.5916198791,Poselenie Moskovskij
27103,9612,55.6539998218,37.5916198791,Vostochnoe Izmajlovo
27104,9758,55.6539998218,37.5916198791,Novogireevo
27105,10086,55.6539998218,37.5916198791,Nagornoe
27106,10275,55.6539998218,37.5916198791,Ivanovskoe
27107,10348,55.6539998218,37.5916198791,Sokol
27108,10720,55.6539998218,37.5916198791,Golovinskoe
27109,11031,55.6539998218,37.5916198791,Solncevo
27110,11530,55.6539998218,37.5916198791,Novokosino
27111,12510,55.6539998218,37.5916198791,Severnoe Butovo
27112,13778,55.6539998218,37.5916198791,Poselenie Sosenskoe
27113,14009,55.6539998218,37.5916198791,Juzhnoe Butovo
27114,15335,55.6539998218,37.5916198791,Ochakovo-Matveevskoe
27115,15781,55.6539998218,37.5916198791,Poselenie Filimonkovskoe
27116,16719,55.6539998218,37.5916198791,Poselenie Vnukovskoe
27117,17830,55.6539998218,37.5916198791,Perovo
27118,18483,55.6539998218,37.5916198791,Akademicheskoe
27119,18787,55.6539998218,37.5916198791,Taganskoe
27120,19438,55.6539998218,37.5916198791,Zjuzino
27121,20678,55.6539998218,37.5916198791,Nagornoe
27122,20952,55.6539998218,37.5916198791,Zjuzino
27123,21126,55.6539998218,37.5916198791,Dmitrovskoe
27124,25415,55.6539998218,37.5916198791,Poselenie Vnukovskoe
27125,27573,55.6539998218,37.5916198791,Kuz'minki
27126,28019,55.6539998218,37.5916198791,Poselenie Moskovskij
27127,28336,55.6539998218,37.5916198791,Poselenie Shherbinka
27128,28959,55.6539998218,37.5916198791,Poselenie Mosrentgen
27129,22147,55.5078538562,37.5624375554,Akademicheskoe
27130,188,55.6829869284,37.7049199562,Nekrasovka
27131,2554,55.6829869284,37.7049199562,Danilovskoe
27132,15624,55.6829869284,37.7049199562,Danilovskoe
27133,15959,55.6829869284,37.7049199562,Poselenie Desjonovskoe
27134,27333,55.6829869284,37.7049199562,Orehovo-Borisovo Juzhnoe
27135,8109,55.7922068421,37.7140181363,Krjukovo
27136,21487,55.7922068421,37.7140181363,Ramenki
27137,12335,55.8324592221,37.588847671,Zapadnoe Degunino
27138,10647,55.7767248559,37.5019620521,Poselenie Voskresenskoe
27139,6187,55.6662219509,37.5776334026,Zapadnoe Degunino
27140,479,55.7371263449,37.5090329909,Poselenie Voskresenskoe
27141,19075,55.8030385408,37.5141931833,Poselenie Moskovskij
27142,27482,55.5072691683,37.5660266734,Mar'ino
27143,7832,55.7316461755,37.7144174899,Zjuzino
27144,5646,55.507128734,37.5670153956,Birjulevo Vostochnoe
27145,7539,55.6779502911,37.5640975531,Ljublino
27146,25375,55.6779502911,37.5640975531,Tverskoe
27147,3156,55.7488434768,37.7162222746,Novogireevo
27148,3959,55.5064513902,37.5737978192,Sviblovo
27149,5014,55.5064513902,37.5737978192,Birjulevo Vostochnoe
27150,13266,55.5064513902,37.5737978192,Poselenie Desjonovskoe
27151,17477,55.5064513902,37.5737978192,Nagornoe
27152,17723,55.5064513902,37.5737978192,Nekrasovka
27153,18402,55.5064513902,37.5737978192,Rjazanskij
27154,19361,55.5064513902,37.5737978192,Nagornoe
27155,20217,55.5064513902,37.5737978192,Lomonosovskoe
27156,11640,55.6798777474,37.7053084671,Juzhnoe Medvedkovo
27157,26451,55.6798777474,37.7053084671,Ivanovskoe
27158,28133,55.6798777474,37.7053084671,Mitino
27159,22845,55.788472571,37.7152649958,Poselenie Shherbinka
27160,1103,55.8162881098,37.5183637641,Beskudnikovskoe
27161,1683,55.6836104469,37.7045010027,Novogireevo
27162,136,55.7626080184,37.7168724269,Pechatniki
27163,16448,55.5080052503,37.5596599349,Poselenie Voskresenskoe
27164,17475,55.6620733665,37.5828061328,Sokol
27165,8282,55.6472385215,37.6180441345,Akademicheskoe
27166,13739,55.6472385215,37.6180441345,Novo-Peredelkino
27167,12885,55.6895984716,37.5507237203,Begovoe
27168,15827,55.6895984716,37.5507237203,Mitino
27169,11499,55.7605757441,37.7165348338,Caricyno
27170,22506,55.7929312191,37.511209774,Kosino-Uhtomskoe
27171,29764,55.6029494336,37.3510660441,Poselenie Sosenskoe
27172,2245,55.7912756639,37.7146412949,Birjulevo Vostochnoe
27173,25364,55.7912756639,37.7146412949,Poselenie Shherbinka
27174,14010,55.8340895461,37.5697427151,Juzhnoportovoe
27175,18890,55.8340895461,37.5697427151,Zapadnoe Degunino
27176,29744,55.7507498052,37.4979326582,Juzhnoe Butovo
27177,2886,55.6493582233,37.6097795403,Juzhnoe Medvedkovo
27178,11071,55.6493582233,37.6097795403,Solncevo
27179,16575,55.7230548761,37.5251905298,Savelki
27180,13412,55.8215365398,37.6567462743,Poselenie Vnukovskoe
27181,11938,55.7621639279,37.716462182,Poselenie Vnukovskoe
27182,30359,55.8242803406,37.6513105199,Akademicheskoe
27183,8763,55.8317856286,37.5904621445,Hovrino
27184,10442,55.7308510174,37.7137506856,Zapadnoe Degunino
27185,28904,55.8207727257,37.5289113144,Mozhajskoe
27186,12601,55.8199032644,37.6597997275,Poselenie Desjonovskoe
27187,29848,55.7496022488,37.4987008945,Nekrasovka
27188,13382,55.8325919045,37.5858312129,Troparevo-Nikulino
27189,17209,55.7235650251,37.5249613202,Poselenie Vnukovskoe
27190,10099,55.8246706498,37.6477336866,Sokolinaja Gora
27191,27963,55.8246706498,37.6477336866,Poselenie Desjonovskoe
27192,17722,55.6774532448,37.5655761489,Nekrasovka
27193,29883,55.6774532448,37.5655761489,Poselenie Moskovskij
27194,12525,55.727613209,37.5210931952,Lomonosovskoe
27195,2550,55.6642046915,37.5810292254,Tverskoe
27196,9339,55.7501989561,37.7154322552,Juzhnoe Medvedkovo
27197,15742,55.7501989561,37.7154322552,Ljublino
27198,26523,55.7501989561,37.7154322552,Mitino
27199,20458,55.7490614072,37.7153504979,Ochakovo-Matveevskoe
27200,16021,55.6556183405,37.5911829178,Poselenie Voskresenskoe
27201,22377,55.6526410511,37.5974198787,Pokrovskoe Streshnevo
27202,1282,55.7264172519,37.5225363043,Lomonosovskoe
27203,13486,55.5077749759,37.5579597904,Kosino-Uhtomskoe
27204,9697,55.7508873954,37.7153005178,Krylatskoe
27205,28088,55.7601484267,37.7157048492,Kon'kovo
27206,2416,55.6891640232,37.5522624177,Juzhnoe Butovo
27207,1287,55.6723205243,37.5717463128,Otradnoe
27208,1643,55.6723205243,37.5717463128,Koptevo
27209,8834,55.6723205243,37.5717463128,Tverskoe
27210,19069,55.6723205243,37.5717463128,Golovinskoe
27211,19505,55.6723205243,37.5717463128,Gol'janovo
27212,19735,55.6723205243,37.5717463128,Hovrino
27213,4028,55.6515364643,37.6024941252,Novokosino
27214,22927,55.7255293075,37.5235715147,Begovoe
27215,6117,55.8311572085,37.5917090652,Nagatino-Sadovniki
27216,7139,55.8311572085,37.5917090652,Birjulevo Zapadnoe
27217,16094,55.8311572085,37.5917090652,Izmajlovo
27218,577,55.7782346513,37.7151900136,Poselenie Moskovskij
27219,4999,55.7782346513,37.7151900136,Mar'ino
27220,13429,55.6512982252,37.6037243368,Poselenie Sosenskoe
27221,6915,55.6607444474,37.5856701489,Vyhino-Zhulebino
27222,24345,55.7453749895,37.5016842821,Hovrino
27223,27772,55.7453749895,37.5016842821,Severnoe
27224,21633,55.5069094074,37.5625333438,Poselenie Vnukovskoe
27225,17880,55.6525104559,37.5990012644,Pechatniki
27226,12056,55.8183796319,37.6612793697,Zapadnoe Degunino
27227,17437,55.8183796319,37.6612793697,Poselenie Sosenskoe
27228,10563,55.7481223449,37.5003852897,Mar'ino
27229,12833,55.5042512344,37.591090337,Severnoe Butovo
27230,16248,55.5042512344,37.591090337,Ivanovskoe
27231,249,55.7516085054,37.7148296985,Mozhajskoe
27232,1849,55.7516085054,37.7148296985,Poselenie Vnukovskoe
27233,20740,55.7860847293,37.5093817043,Poselenie Vnukovskoe
27234,27280,55.7921418799,37.7120157224,Poselenie Moskovskij
27235,11878,55.6482869251,37.6172641606,Poselenie Sosenskoe
27236,10103,55.8185596437,37.5227341218,Akademicheskoe
27237,13163,55.8185596437,37.5227341218,Caricyno
27238,19187,55.8185596437,37.5227341218,Zapadnoe Degunino
27239,30257,55.8185596437,37.5227341218,Zapadnoe Degunino
27240,12731,55.7643232212,37.7153858889,Poselenie Sosenskoe
27241,17849,55.7274540981,37.522226232,Kon'kovo
27242,15794,55.7821114028,37.7143654311,Poselenie Vnukovskoe
27243,9211,55.662820572,37.5838054689,Preobrazhenskoe
27244,1230,55.6956624635,37.5451976967,Poselenie Sosenskoe
27245,3182,55.6584672371,37.5889171171,Poselenie Vnukovskoe
27246,13277,55.6584672371,37.5889171171,Poselenie Moskovskij
27247,13616,55.6584672371,37.5889171171,Filevskij Park
